image_id,identity,path,date,orientation,time-aware,time-proportional,random
3987,t243,images/t243/gMoCnobcAN.JPG,2019-09-02,left,val,train,test
3988,t243,images/t243/uLrnMzwfvq.JPG,2019-09-02,front,val,train,train
3989,t243,images/t243/uWyvckSIDg.JPG,2019-09-02,top,val,train,train
3990,t243,images/t243/lOZUjPIOvl.JPG,2019-09-02,topright,val,train,train
3991,t243,images/t243/wAXgcaJxmP.jpg,2015-07-25,topleft,train,train,train
3992,t243,images/t243/KcEcWpUyUb.JPG,2015-07-25,top,train,train,train
3993,t243,images/t243/QVVulvdJHo.JPG,2015-07-25,left,train,train,train
3994,t243,images/t243/zHzdFNECeC.jpg,2015-07-25,left,train,train,train
3995,t243,images/t243/LeicmKsdKa.JPG,2015-07-25,right,train,train,train
3996,t243,images/t243/weJpzFBFdK.jpg,2015-07-25,left,train,train,train
3997,t243,images/t243/gGYgLtCVKc.jpg,2015-07-25,top,train,train,train
3998,t243,images/t243/gatpWnoZUs.jpg,2015-07-25,topright,train,train,test
3999,t243,images/t243/IMuQBgzdzw.JPG,2015-07-25,top,train,train,train
4000,t243,images/t243/HRAaDlMxxA.JPG,2015-07-25,left,train,train,train
5231,t243,images/t243/rAjWCHGNlV.JPG,2017-07-18,topleft,train,train,train
7097,t244,images/t244/jqXhNONxHg.JPG,2016-06-24,topright,train,train,train
7098,t244,images/t244/ycizQnclqi.JPG,2016-06-24,topleft,train,train,test
7100,t244,images/t244/dhGXarZOKO.JPG,2016-06-24,topright,train,train,train
7101,t244,images/t244/pJjDtqNWrv.JPG,2016-06-24,topright,train,train,train
7102,t244,images/t244/OYYJDUwoAp.JPG,2016-06-24,left,train,train,val
7103,t244,images/t244/rUZVvWmPIP.JPG,2016-06-24,left,train,train,train
7104,t244,images/t244/jKEasCqhjQ.JPG,2016-06-24,topright,train,train,train
2823,t245,images/t245/ynRwtKyTQj.JPG,2016-06-26,topright,train,train,test
2824,t245,images/t245/soeofLyhfh.jpg,2016-06-26,top,train,train,train
2825,t245,images/t245/SsHFuPPenH.JPG,2016-06-26,topright,train,train,train
2826,t245,images/t245/WOayaheQoD.JPG,2016-06-26,topleft,train,train,train
2827,t245,images/t245/hyfVxdNpGu.JPG,2016-06-26,topleft,train,train,train
2828,t245,images/t245/htqKqAWJjm.JPG,2016-06-26,left,train,train,train
2829,t245,images/t245/LaaaopOdKW.JPG,2016-07-11,topright,train,train,train
2830,t245,images/t245/YoiuNKjETj.JPG,2016-07-11,top,train,train,train
2831,t245,images/t245/InwaSDNNIb.JPG,2016-07-11,top,train,train,train
2832,t245,images/t245/rPlJFwyVpS.JPG,2016-07-11,left,train,train,train
2833,t245,images/t245/ysOcPgEeat.JPG,2016-07-11,left,train,train,train
2834,t245,images/t245/onEsKYEiIP.JPG,2016-07-11,topright,train,train,test
2835,t245,images/t245/oqzTZgtcvz.JPG,2016-07-11,top,train,train,train
2836,t245,images/t245/pgIfqiNZQE.JPG,2016-06-24,topleft,train,train,val
2837,t245,images/t245/UtoTLXQSNi.JPG,2016-06-24,topleft,train,train,test
2838,t245,images/t245/gUWyZaverz.JPG,2016-06-24,topleft,train,train,train
2839,t245,images/t245/nNgIMtvNey.JPG,2016-06-24,right,train,train,train
2840,t245,images/t245/AWtnDAmHGe.JPG,2016-06-24,topleft,train,train,train
2841,t245,images/t245/mBNtLpmwMx.JPG,2016-06-30,left,train,train,train
2842,t245,images/t245/rBTuwbZeOM.JPG,2016-06-30,right,train,train,train
2843,t245,images/t245/eObgGrnJXN.JPG,2016-06-30,topleft,train,train,train
2844,t245,images/t245/GmrSlxHvZH.jpg,2016-06-30,topleft,train,train,train
2845,t245,images/t245/scxAYMQcJO.JPG,2016-06-30,topright,train,train,train
2846,t245,images/t245/muoJOzTqgn.jpg,2019-06-17,left,val,test,train
2848,t245,images/t245/GbcxGWKFmc.jpg,2019-06-17,left,val,test,test
2849,t245,images/t245/CcHPtRaDmp.jpg,2019-06-17,right,val,test,train
2850,t245,images/t245/JKtNhwHoGb.jpg,2019-06-17,right,val,test,test
2852,t245,images/t245/WLjUUpSgcZ.jpg,2019-06-12,right,val,train,train
2853,t245,images/t245/ySaaZYVExl.jpg,2019-06-12,left,val,train,test
2855,t245,images/t245/abKieKAlBi.jpg,2019-06-12,left,val,train,train
2856,t245,images/t245/deFdDfNuSV.jpg,2019-06-12,right,val,train,train
1640,t246,images/t246/UFANRRLhCV.JPG,2016-06-24,topright,train,train,train
1641,t246,images/t246/jqCwgoLcVW.JPG,2016-06-24,right,train,train,train
1642,t246,images/t246/ppGwLgbTrA.JPG,2016-06-24,top,train,train,train
1643,t246,images/t246/CypyPOypQc.JPG,2016-06-24,topright,train,train,test
1644,t246,images/t246/mDLojXFVZA.JPG,2016-06-24,topright,train,train,train
1645,t246,images/t246/GEvRiiEdFx.JPG,2016-06-24,right,train,train,val
1646,t246,images/t246/QfvobxJOGb.JPG,2016-06-24,top,train,train,train
1647,t246,images/t246/UOBkWZBvWM.JPG,2016-06-24,topleft,train,train,train
1648,t246,images/t246/WoZkIIzzGR.JPG,2020-07-12,right,test,val,train
1649,t246,images/t246/HZZuzGcnyv.JPG,2020-07-12,left,test,val,train
1650,t246,images/t246/dlwiAIzMyR.JPG,2020-07-12,right,test,val,train
1651,t246,images/t246/CJvNXHJnWW.JPG,2020-07-12,left,test,val,val
1652,t246,images/t246/QxvJPWLcTQ.JPG,2020-07-12,left,test,val,val
1653,t246,images/t246/gNozlMwIGb.JPG,2020-07-12,right,test,val,train
1654,t246,images/t246/wfgZtIOyPi.JPG,2020-07-12,left,test,val,test
1655,t246,images/t246/NIWHWliUDo.JPG,2020-07-12,left,test,val,train
1656,t246,images/t246/VYyCIZlEGk.JPG,2020-07-12,right,test,val,train
1657,t246,images/t246/itrmDXMAan.JPG,2020-07-12,left,test,val,train
1658,t246,images/t246/qzeAresewn.JPG,2020-07-12,right,test,val,train
1659,t246,images/t246/fJJNTofeYG.JPG,2020-07-12,left,test,val,train
1660,t246,images/t246/tSSbpBcdRx.JPG,2020-07-12,left,test,val,train
1661,t246,images/t246/vvYGgWtgHL.JPG,2020-07-12,topright,test,val,test
1662,t246,images/t246/QYmtNmfOdQ.JPG,2020-07-12,right,test,val,train
1663,t246,images/t246/nuBLsADIMG.JPG,2020-07-12,right,test,val,train
1665,t246,images/t246/FiIPlWJVjc.JPG,2020-07-12,left,test,val,train
1666,t246,images/t246/hAhtmdfCkp.JPG,2020-07-12,right,test,val,test
1667,t246,images/t246/ZfRjJMRjVL.JPG,2020-07-12,front,test,val,test
1668,t246,images/t246/vkqEalOmUX.JPG,2020-07-12,left,test,val,train
1669,t246,images/t246/qfNDudHaXH.JPG,2020-07-12,right,test,val,train
1670,t246,images/t246/aqguTIHXAJ.JPG,2018-06-25,topright,train,test,train
1671,t246,images/t246/BdyPotaXas.JPG,2018-06-25,top,train,test,train
1672,t246,images/t246/euRklYsoiY.JPG,2018-06-25,left,train,test,val
1673,t246,images/t246/HCYuWhzhta.JPG,2018-06-25,left,train,test,train
1674,t246,images/t246/imdrCiTnOk.JPG,2018-06-25,topleft,train,test,train
3447,t248,images/t248/EJySxuChlS.JPG,2016-06-24,left,train,train,train
3448,t248,images/t248/RIGuzyKEVi.JPG,2016-06-24,left,train,train,test
3449,t248,images/t248/lGUwUwymRC.JPG,2016-06-24,right,train,train,train
3450,t248,images/t248/SyPrftDYmJ.JPG,2016-06-24,left,train,train,train
3451,t248,images/t248/CeEdAcXHyt.JPG,2016-06-24,right,train,train,train
3452,t248,images/t248/ZeKaDqNJIx.JPG,2016-06-24,left,train,train,val
3453,t248,images/t248/UeUUGPeaza.JPG,2016-06-24,left,train,train,train
3454,t248,images/t248/GPrMOOQzfs.JPG,2016-06-24,right,train,train,train
3455,t248,images/t248/DCWcWzAbUq.jpg,2016-06-24,topleft,train,train,test
3456,t248,images/t248/dULOiTJGeP.JPG,2016-07-03,topright,train,train,train
3457,t248,images/t248/ksFQbiVhCn.JPG,2016-07-03,topleft,train,train,train
3458,t248,images/t248/cLySCRiYvz.JPG,2016-07-03,topleft,train,train,train
3459,t248,images/t248/WeZaHrPjyB.JPG,2016-07-03,left,train,train,train
3460,t248,images/t248/wDRokjbnlO.JPG,2016-07-03,right,train,train,train
3461,t248,images/t248/xQhLEBkJkC.JPG,2016-07-06,topright,train,train,train
3462,t248,images/t248/DPsbOmWjvX.JPG,2016-07-06,top,train,train,train
3463,t248,images/t248/DVuLJKTMAy.JPG,2016-07-06,top,train,train,train
3464,t248,images/t248/UifYxOzOoQ.JPG,2016-07-06,topright,train,train,train
3465,t248,images/t248/sAMHlhKDMv.JPG,2016-07-08,left,train,val,train
3466,t248,images/t248/RCEgzmYiJP.JPG,2016-07-08,topleft,train,val,train
3467,t248,images/t248/UzFfGpsxrV.JPG,2016-07-08,top,train,val,train
3468,t248,images/t248/yhMukwPXRF.JPG,2016-07-08,right,train,val,train
3469,t248,images/t248/IXKObRwLEx.JPG,2016-07-08,topright,train,val,train
3470,t248,images/t248/pUnwixGhde.JPG,2016-07-03,right,train,train,train
3471,t248,images/t248/QAEmNwzuBu.JPG,2016-07-03,right,train,train,train
3472,t248,images/t248/sOxkaySaSX.JPG,2016-07-03,left,train,train,train
4767,t249,images/t249/aCgVpWYVbu.JPG,2016-06-24,topleft,train,train,train
4768,t249,images/t249/UAlGlKMzYy.JPG,2016-06-24,top,train,train,train
4769,t249,images/t249/OJHVlNGSvT.JPG,2016-06-24,right,train,train,val
4770,t249,images/t249/PjEnXKSBUK.JPG,2016-06-24,right,train,train,train
4771,t249,images/t249/cuamOVHeMh.JPG,2016-06-24,right,train,train,train
4772,t249,images/t249/ghrWwPETbN.JPG,2016-06-24,topleft,train,train,train
4773,t249,images/t249/FtVJqcHwCH.JPG,2016-06-24,right,train,train,train
4774,t249,images/t249/YiKHNorPpA.JPG,2016-06-24,topleft,train,train,train
4775,t249,images/t249/XBXDmlULTS.JPG,2016-06-24,topright,train,train,train
4776,t249,images/t249/mTANxxQkax.jpg,2016-06-24,topleft,train,train,train
4777,t249,images/t249/tIYkklPPmD.JPG,2016-07-03,topright,train,test,train
4778,t249,images/t249/vCwurSqmuO.JPG,2016-07-03,left,train,test,train
4779,t249,images/t249/MQQeyypmkA.JPG,2016-07-03,right,train,test,train
4780,t249,images/t249/njmjfhJexE.JPG,2016-07-03,topleft,train,test,train
4781,t249,images/t249/ANCYrOlpgc.JPG,2016-07-03,left,train,test,train
1726,t250,images/t250/CQHZgGGoLe.JPG,2016-06-24,top,train,train,train
1727,t250,images/t250/bIICaLwwdT.JPG,2016-06-24,top,train,train,train
1728,t250,images/t250/XkHeqdIZWV.JPG,2016-06-24,top,train,train,val
1729,t250,images/t250/HiALjtizae.JPG,2016-06-24,left,train,train,train
1730,t250,images/t250/lfivXOsBrc.JPG,2016-06-24,top,train,train,train
1731,t250,images/t250/DTBMmvBxKP.JPG,2016-06-24,top,train,train,train
1732,t250,images/t250/aiOzkXBCic.JPG,2016-06-24,top,train,train,train
1733,t250,images/t250/JwAzVLeTKu.JPG,2016-06-24,left,train,train,train
1734,t250,images/t250/YbfeXkGLmY.JPG,2016-06-24,topright,train,train,train
1735,t250,images/t250/acheiybLjE.JPG,2016-06-24,left,train,train,train
1736,t250,images/t250/MuLqxDnCEQ.JPG,2016-06-24,topright,train,train,train
1737,t250,images/t250/kvqUBTBUtb.JPG,2016-06-24,left,train,train,train
1738,t250,images/t250/FoOOXdezIB.JPG,2016-06-24,topleft,train,train,test
1739,t250,images/t250/ZiJTjvdUUv.JPG,2016-06-24,topright,train,train,train
1740,t250,images/t250/XTyjCOoqaM.JPG,2016-06-24,topleft,train,train,train
1741,t250,images/t250/TVjkmfHpiC.JPG,2016-06-24,right,train,train,train
1742,t250,images/t250/VNmqvQwPhq.JPG,2016-06-24,left,train,train,train
1743,t250,images/t250/JtmMTrOVpx.JPG,2016-06-24,right,train,train,val
1744,t250,images/t250/RRgYDMiqwP.JPG,2016-06-24,left,train,train,train
1745,t250,images/t250/AtjMBwIwrS.jpg,2019-06-15,left,val,test,train
1746,t250,images/t250/iwdBThqehd.jpg,2019-06-15,left,val,test,train
1747,t250,images/t250/KCCudKsnYY.jpg,2019-06-15,topright,val,test,train
1748,t250,images/t250/UbsCCQDVGo.jpg,2019-06-15,topright,val,test,train
1749,t250,images/t250/flfFMIRPER.jpg,2019-06-15,topright,val,test,train
1750,t250,images/t250/EZPbysVuMy.jpg,2019-06-15,right,val,test,train
1751,t250,images/t250/hqxSKphMnY.jpg,2019-06-15,left,val,test,train
1752,t250,images/t250/gYcjWIRQah.jpg,2019-06-15,topright,val,test,test
7527,t251,images/t251/KwrFvBRNoD.JPG,2016-06-26,top,train,train,train
7528,t251,images/t251/DUkpllrgIA.JPG,2016-06-26,right,train,train,val
7529,t251,images/t251/JEhTPVLWsK.JPG,2016-06-26,top,train,train,train
7530,t251,images/t251/HIjoKsKRXf.JPG,2016-06-26,right,train,train,val
7531,t251,images/t251/cjrfHkHZjI.JPG,2016-06-26,top,train,train,train
7532,t251,images/t251/iozTgclGlA.JPG,2016-06-26,left,train,train,train
7533,t251,images/t251/OHXHFOsHVU.JPG,2016-06-26,left,train,train,train
7534,t251,images/t251/RWzfHbwygH.JPG,2016-06-26,right,train,train,train
7535,t251,images/t251/qzWNipDByz.JPG,2016-06-26,topright,train,train,train
7536,t251,images/t251/MwjoITmYaV.JPG,2016-06-26,topright,train,train,train
7537,t251,images/t251/KfmkoyQtHi.JPG,2016-06-26,topleft,train,train,train
7538,t251,images/t251/uzBmXPRcbj.JPG,2016-06-24,topleft,train,train,train
7539,t251,images/t251/lJLvgFwfqu.JPG,2016-06-24,top,train,train,train
7540,t251,images/t251/knAAiwDwmB.JPG,2016-06-24,top,train,train,train
7541,t251,images/t251/LrJPgwIkia.JPG,2016-06-24,topleft,train,train,test
7542,t251,images/t251/hbNFLJUwul.JPG,2016-06-24,top,train,train,test
7543,t251,images/t251/fiaxGNFCzF.JPG,2016-06-24,right,train,train,train
7544,t251,images/t251/LpFOsogTCu.JPG,2016-06-24,topright,train,train,train
7545,t251,images/t251/SZfvbNOcwZ.JPG,2016-06-24,top,train,train,test
7546,t251,images/t251/baFqgkvNGb.JPG,2016-06-24,right,train,train,train
7547,t251,images/t251/hFtBnQLidl.JPG,2016-06-24,left,train,train,train
7548,t251,images/t251/qFnxoFdTWT.jpg,2016-06-24,topleft,train,train,test
7549,t251,images/t251/CGQCSEgiQA.JPG,2016-06-24,top,train,train,train
7550,t251,images/t251/iUcXCvCujK.JPG,2016-06-24,right,train,train,train
7551,t251,images/t251/VSfeRPIYvl.JPG,2016-07-02,left,train,train,train
7552,t251,images/t251/QlcCthQXaB.JPG,2016-07-02,right,train,train,train
7553,t251,images/t251/MTkukmRbwx.JPG,2016-07-02,left,train,train,train
7554,t251,images/t251/FvOJzTRBMC.JPG,2016-07-02,right,train,train,train
7555,t251,images/t251/VfPsLEDcTR.JPG,2016-07-02,left,train,train,train
7556,t251,images/t251/SRhOflaINk.JPG,2016-07-02,topleft,train,train,train
7557,t251,images/t251/KbjbPnGBtY.JPG,2016-06-28,left,train,train,train
7558,t251,images/t251/dqpxtYGtco.JPG,2016-06-28,right,train,train,train
7559,t251,images/t251/BXqIjRwttT.JPG,2016-06-28,top,train,train,train
7560,t251,images/t251/mPKiafRDFJ.JPG,2016-06-28,top,train,train,val
7561,t251,images/t251/aFjJEkcoKe.JPG,2016-06-28,right,train,train,train
7562,t251,images/t251/oJVunFDDrD.JPG,2016-06-28,topright,train,train,train
7563,t251,images/t251/RXPsYqtaig.JPG,2016-06-28,left,train,train,test
7564,t251,images/t251/mFtNswuCCi.JPG,2016-06-28,right,train,train,train
7565,t251,images/t251/yzhZAtdInf.jpg,2019-06-16,left,val,val,test
7566,t251,images/t251/ZUhzSFFgWb.jpg,2019-06-16,right,val,val,train
7567,t251,images/t251/hTIFemwaie.jpg,2019-06-16,right,val,val,test
7568,t251,images/t251/KXPRIUHgwK.jpg,2019-06-16,left,val,val,test
7569,t251,images/t251/zMaqdMRXkH.jpg,2019-06-16,right,val,val,train
7570,t251,images/t251/PEzTEQrotn.jpg,2019-06-16,left,val,val,train
7571,t251,images/t251/BveypFcKqS.jpg,2019-06-16,left,val,val,test
7572,t251,images/t251/nGFuKVlHAx.jpg,2019-06-16,right,val,val,val
1704,t252,images/t252/DXhjkdlxAK.JPG,2016-06-24,left,train,train,train
1705,t252,images/t252/QMnTyJTEPx.JPG,2016-06-24,topright,train,train,train
1706,t252,images/t252/yWzaYNANKb.JPG,2016-06-24,right,train,train,train
1707,t252,images/t252/mJehVecoOD.JPG,2016-06-24,topright,train,train,train
1708,t252,images/t252/gLboAWHslv.JPG,2016-06-24,topright,train,train,train
1710,t252,images/t252/XumPjKZiGq.JPG,2016-06-24,left,train,train,train
1711,t252,images/t252/RlXBNxZEjp.JPG,2016-06-24,left,train,train,train
1712,t252,images/t252/lRlWWsUSyf.JPG,2016-06-24,topleft,train,train,train
1713,t252,images/t252/IUHZhfpSXb.JPG,2016-06-24,topright,train,train,val
1714,t252,images/t252/wtGvdNXoNE.JPG,2016-06-24,topleft,train,train,train
6920,t253,images/t253/OBTDWAQBoR.JPG,2016-06-24,right,train,train,train
6921,t253,images/t253/UOAJTkcMxL.JPG,2016-06-24,topright,train,train,train
6922,t253,images/t253/DWnfATOZkJ.JPG,2016-06-24,right,train,train,train
6923,t253,images/t253/UraReUhYtI.JPG,2016-06-24,topright,train,train,train
758,t254,images/t254/HsRKZmlMJi.JPG,2016-06-24,right,train,train,train
759,t254,images/t254/LzMiOpKYIM.JPG,2016-06-24,right,train,train,test
760,t254,images/t254/OSXEovXxpk.JPG,2016-06-24,right,train,train,val
761,t254,images/t254/JAdmoRzgxa.JPG,2016-06-24,topright,train,train,val
762,t254,images/t254/wreKGhjfOh.JPG,2016-06-24,right,train,train,train
763,t254,images/t254/FwwyVvLMBq.JPG,2016-06-29,topright,train,train,train
764,t254,images/t254/vYmZBKUrDS.JPG,2016-06-29,topleft,train,train,test
765,t254,images/t254/kxolYHDGGa.JPG,2016-06-29,topright,train,train,val
766,t254,images/t254/aEEDfWVkkF.JPG,2016-06-29,topleft,train,train,train
767,t254,images/t254/TEByKxXrOu.JPG,2016-06-29,topleft,train,train,train
768,t254,images/t254/jekdvlTbkW.JPG,2020-07-05,left,test,train,train
769,t254,images/t254/TIIcqGmjWj.JPG,2020-07-05,right,test,train,train
770,t254,images/t254/kZajwaGMUU.JPG,2020-07-05,right,test,train,train
771,t254,images/t254/JmlBMmiEnK.JPG,2020-07-05,right,test,train,train
772,t254,images/t254/QQIMXURceH.JPG,2020-07-05,right,test,train,train
773,t254,images/t254/VQIsaQnDXh.JPG,2020-07-05,right,test,train,train
774,t254,images/t254/jnqRKpCGxA.JPG,2020-07-05,right,test,train,train
775,t254,images/t254/RauDtBZBSg.JPG,2020-07-05,right,test,train,train
776,t254,images/t254/WhziNBwvfH.JPG,2020-07-05,top,test,train,val
777,t254,images/t254/ptcicCFuZd.JPG,2020-07-05,right,test,train,train
778,t254,images/t254/IeJjwgZens.JPG,2020-07-05,right,test,train,train
779,t254,images/t254/DolWjinjAm.JPG,2020-07-05,right,test,train,train
780,t254,images/t254/iaDdcVAWpe.JPG,2020-07-05,left,test,train,val
781,t254,images/t254/XxqORuMSEK.JPG,2020-07-05,left,test,train,train
782,t254,images/t254/FeOBMOuqtU.JPG,2020-07-05,right,test,train,test
783,t254,images/t254/auTBrRFvcI.JPG,2018-07-03,right,train,train,train
784,t254,images/t254/sDOhTFupoH.JPG,2018-07-03,right,train,train,train
785,t254,images/t254/ShOxcGMWBZ.JPG,2018-07-03,topright,train,train,train
786,t254,images/t254/tGBdbVKhvg.JPG,2018-07-03,topleft,train,train,train
787,t254,images/t254/dtKzlSddKe.JPG,2018-07-03,topleft,train,train,train
788,t254,images/t254/uqagBzXRUX.JPG,2018-07-03,right,train,train,train
789,t254,images/t254/gYNlpjMkhM.JPG,2018-07-03,right,train,train,train
790,t254,images/t254/NabxMDsojg.JPG,2018-07-03,right,train,train,train
791,t254,images/t254/XXzmJECQWD.JPG,2018-07-03,right,train,train,train
7484,t255,images/t255/mUdeKWpwMH.JPG,2016-06-26,topleft,train,train,train
7485,t255,images/t255/mIUvGKQVmE.JPG,2016-06-26,left,train,train,test
7486,t255,images/t255/pusJfJwCou.JPG,2016-06-26,right,train,train,train
7487,t255,images/t255/ZOMstzRrfr.JPG,2016-06-26,topleft,train,train,train
7488,t255,images/t255/tdtnSWLoMZ.JPG,2016-06-26,topleft,train,train,val
7489,t255,images/t255/gtRPeFupzY.JPG,2016-06-26,left,train,train,test
7490,t255,images/t255/hEUHQzmlQe.JPG,2016-06-26,topright,train,train,train
7491,t255,images/t255/PpGBcQPjZM.JPG,2016-06-26,topleft,train,train,train
7492,t255,images/t255/RzAlGSyJET.JPG,2016-06-26,topright,train,train,test
7493,t255,images/t255/UEahXYnfVH.JPG,2016-06-26,right,train,train,train
7494,t255,images/t255/JuxVwgBpzp.JPG,2016-06-26,topright,train,train,train
7495,t255,images/t255/McdwCwvHVy.JPG,2016-06-26,topright,train,train,train
7496,t255,images/t255/oiespIdMSu.JPG,2016-06-26,topright,train,train,train
7497,t255,images/t255/BQlcxuPgjQ.JPG,2016-06-26,topright,train,train,train
7498,t255,images/t255/TmbHbiQPau.jpg,2019-06-14,left,val,test,test
7499,t255,images/t255/mrjNrBYYFl.jpg,2019-06-14,left,val,test,test
7500,t255,images/t255/CIRMRUwQSy.jpg,2019-06-14,right,val,test,train
7501,t255,images/t255/ObnSsXKmux.jpg,2019-06-14,front,val,test,train
7502,t255,images/t255/VpuDrRZIIp.jpg,2019-06-14,top,val,test,train
7503,t255,images/t255/FjfjEOyMQz.jpg,2019-06-14,topleft,val,test,train
7504,t255,images/t255/vCUcdDUnvb.jpg,2019-06-14,right,val,test,train
5951,t257,images/t257/viURxSEaHF.JPG,2016-07-10,left,train,train,train
5952,t257,images/t257/YljswEKFBw.JPG,2016-07-10,topleft,train,train,train
5953,t257,images/t257/jTjBibrLWu.JPG,2016-07-10,right,train,train,test
5954,t257,images/t257/ENrnGxFOyv.JPG,2016-07-10,right,train,train,val
5955,t257,images/t257/qRuZNRWOas.JPG,2016-07-10,top,train,train,train
5956,t257,images/t257/fONSUbeHYD.JPG,2016-07-10,left,train,train,train
5957,t257,images/t257/HeAAdNNSLP.JPG,2016-07-14,topleft,train,train,train
5958,t257,images/t257/cncSZfpser.JPG,2016-07-14,front,train,train,train
5959,t257,images/t257/dWNydfWhrz.JPG,2016-07-14,left,train,train,train
5960,t257,images/t257/zrBdqVVWkM.JPG,2016-07-14,right,train,train,train
5961,t257,images/t257/qhXwmETTEE.JPG,2016-07-14,top,train,train,train
5962,t257,images/t257/srnilasenL.JPG,2016-07-01,topleft,train,train,train
5963,t257,images/t257/yunHGisgfE.JPG,2016-07-01,left,train,train,train
5964,t257,images/t257/czNctMayFc.JPG,2016-07-01,top,train,train,train
5965,t257,images/t257/CdvSJfrYAR.JPG,2016-07-01,topright,train,train,train
5966,t257,images/t257/nloJNDWHet.JPG,2016-07-01,topright,train,train,train
5967,t257,images/t257/hxKPvWdPfs.JPG,2016-07-05,topleft,train,train,train
5968,t257,images/t257/kWHZBkKjew.JPG,2016-07-05,right,train,train,test
5969,t257,images/t257/BDzjrdkBwT.JPG,2016-07-05,top,train,train,train
5970,t257,images/t257/tXNSzEXIfE.JPG,2016-07-05,topleft,train,train,val
5971,t257,images/t257/HmilEtBcHW.JPG,2016-07-05,right,train,train,train
5972,t257,images/t257/PVHQFjIFrN.JPG,2016-07-08,left,train,train,train
5973,t257,images/t257/bvzSblWczu.JPG,2016-07-08,left,train,train,train
5974,t257,images/t257/jHXbxnNbgz.JPG,2016-07-08,right,train,train,test
5975,t257,images/t257/jMrxspRwmc.JPG,2016-07-08,top,train,train,test
5976,t257,images/t257/TJSnzzvwMA.JPG,2016-07-08,left,train,train,train
5977,t257,images/t257/KZCMynruVd.JPG,2016-07-08,top,train,train,train
5978,t257,images/t257/oOAMWOBQNi.JPG,2016-07-08,top,train,train,train
5979,t257,images/t257/oPVgHNpetA.jpg,2016-07-08,right,train,train,train
5980,t257,images/t257/wyIvgFNdja.JPG,2016-07-08,topright,train,train,test
5981,t257,images/t257/cecSESyayt.JPG,2016-06-30,topleft,train,train,train
5982,t257,images/t257/fZQtWetKrT.JPG,2016-06-30,left,train,train,test
5983,t257,images/t257/eRwtGFhywB.JPG,2016-06-30,right,train,train,train
5984,t257,images/t257/LNulfCOYNx.JPG,2016-06-30,topleft,train,train,train
5985,t257,images/t257/sQmWavWnWN.JPG,2020-07-13,right,test,val,train
5986,t257,images/t257/tFzmAfVVSw.JPG,2020-07-13,top,test,val,train
5987,t257,images/t257/imzgcUamgT.JPG,2020-07-13,left,test,val,train
5988,t257,images/t257/VWZtNSOVVx.JPG,2020-07-13,right,test,val,train
5989,t257,images/t257/uyHEPxJCNp.JPG,2020-07-13,right,test,val,test
5990,t257,images/t257/EguaXfOdHZ.JPG,2020-07-13,right,test,val,train
5991,t257,images/t257/BBEQYwieQP.JPG,2020-07-13,right,test,val,train
5992,t257,images/t257/iydrdPUics.JPG,2020-07-13,left,test,val,train
1147,t258,images/t258/syCiOGrmeC.JPG,2016-06-26,topleft,train,train,train
1148,t258,images/t258/wolQERxuTB.JPG,2016-06-26,right,train,train,val
1149,t258,images/t258/fHXCPjKYnY.JPG,2016-06-26,top,train,train,train
1150,t258,images/t258/MkeWAdzbOz.JPG,2016-06-26,right,train,train,train
1151,t258,images/t258/QUDXwpaAbG.JPG,2016-06-26,right,train,train,train
1152,t258,images/t258/nIOIBjHMwv.JPG,2016-06-26,left,train,train,test
1153,t258,images/t258/ZtLzJboPCJ.JPG,2016-06-26,left,train,train,train
1154,t258,images/t258/rubBVHKpkF.JPG,2016-06-29,right,train,test,train
1155,t258,images/t258/QiSAhuTzFn.JPG,2016-06-29,left,train,test,train
1156,t258,images/t258/NVmONdmOby.jpg,2016-06-29,topleft,train,test,val
1157,t258,images/t258/waLYuTmTrP.JPG,2016-06-29,left,train,test,train
1158,t258,images/t258/fFkjwXcjue.JPG,2016-06-29,right,train,test,train
1159,t258,images/t258/IWbuyNnOME.JPG,2016-06-29,right,train,test,val
1160,t258,images/t258/FWxHKJpzrk.JPG,2016-06-29,left,train,test,val
3713,t259,images/t259/qAOHzJMowi.JPG,2016-06-26,top,train,train,train
3714,t259,images/t259/JoLnMgSeVo.JPG,2016-06-26,right,train,train,train
3715,t259,images/t259/qfZggkUPmk.jpg,2016-06-26,topleft,train,train,train
3716,t259,images/t259/LUFOMMiSJL.JPG,2016-06-26,right,train,train,test
3717,t259,images/t259/PnhjCkLIdV.JPG,2016-06-26,topright,train,train,val
3718,t259,images/t259/AfPWRwXnax.JPG,2016-06-26,top,train,train,train
3719,t259,images/t259/qrGhBdxjpR.jpg,2016-06-26,topleft,train,train,train
3720,t259,images/t259/FOyhrcjhqg.JPG,2016-06-26,right,train,train,train
3721,t259,images/t259/QnFOOSyXQv.JPG,2016-06-26,topright,train,train,train
3722,t259,images/t259/EfhEzLIVlk.JPG,2016-06-26,top,train,train,train
3723,t259,images/t259/LOxJmBwkje.JPG,2018-07-02,right,train,test,train
3724,t259,images/t259/WrvcFQJUqt.JPG,2018-07-02,right,train,test,train
3725,t259,images/t259/udYCWHSaUg.JPG,2018-07-02,right,train,test,train
3726,t259,images/t259/mTJHJsMNOM.JPG,2018-07-02,topleft,train,test,train
3654,t260,images/t260/XKFhOUrsDB.JPG,2016-07-14,top,train,test,train
3655,t260,images/t260/MiCitnFtyI.JPG,2016-07-14,left,train,test,val
